Date,Price,Open,High,Low,200EMA
10/08/2015,1.1279,1.1235,1.1325,1.1232,1.1388
10/07/2015,1.1235,1.1269,1.1284,1.121,1.1389
10/06/2015,1.1271,1.1193,1.1282,1.1174,1.1391
10/05/2015,1.1185,1.122,1.129,1.117,1.1392
10/02/2015,1.1211,1.1196,1.1319,1.1151,1.1394
10/01/2015,1.1195,1.1176,1.121,1.1134,1.1396
9/30/2015,1.1177,1.1246,1.1262,1.1157,1.1398
9/29/2015,1.1249,1.1247,1.1285,1.1196,1.14
9/28/2015,1.1246,1.1195,1.125,1.1149,1.1402
9/25/2015,1.1195,1.1227,1.1231,1.1115,1.1403
9/24/2015,1.123,1.1185,1.1296,1.1164,1.1406
9/23/2015,1.1187,1.112,1.1214,1.1105,1.1407
9/22/2015,1.112,1.1188,1.1209,1.1114,1.141
9/21/2015,1.1189,1.1284,1.1332,1.1183,1.1412
9/18/2015,1.1305,1.1435,1.146,1.1267,1.1415
9/17/2015,1.1437,1.129,1.1442,1.1284,1.1416
9/16/2015,1.129,1.1267,1.1321,1.1212,1.1416
9/15/2015,1.1267,1.1313,1.1328,1.1258,1.1417
9/14/2015,1.1321,1.1338,1.1375,1.1285,1.1418
09/11/2015,1.134,1.1279,1.1349,1.1254,1.1419
09/10/2015,1.128,1.1209,1.1299,1.1174,1.142
09/09/2015,1.1207,1.1202,1.1219,1.1133,1.1422
09/08/2015,1.12,1.117,1.1229,1.1152,1.1424
09/07/2015,1.1168,1.1157,1.1178,1.112,1.1426
09/04/2015,1.1147,1.1124,1.1181,1.1089,1.1429
09/03/2015,1.1124,1.1227,1.1246,1.1088,1.1431
09/02/2015,1.1227,1.1311,1.1319,1.1214,1.1434
09/01/2015,1.1319,1.1211,1.1333,1.1206,1.1437
8/31/2015,1.1214,1.1176,1.1265,1.1162,1.1438
8/28/2015,1.1179,1.1247,1.131,1.1156,1.144
8/27/2015,1.1245,1.1314,1.1366,1.1204,1.1443
8/26/2015,1.1315,1.1515,1.1561,1.129,1.1445
8/25/2015,1.1517,1.1619,1.1625,1.1399,1.1446
8/24/2015,1.162,1.1363,1.1713,1.1363,1.1445
8/21/2015,1.1389,1.1244,1.1393,1.1229,1.1443
8/20/2015,1.1242,1.1117,1.1246,1.1105,1.1444
8/19/2015,1.1119,1.1023,1.1137,1.1019,1.1446
8/18/2015,1.1021,1.1083,1.1096,1.1018,1.1449
8/17/2015,1.1081,1.1106,1.1125,1.1058,1.1454
8/14/2015,1.1107,1.1149,1.1189,1.1096,1.1457
8/13/2015,1.1149,1.1157,1.1189,1.108,1.1461
08/12/2015,1.1157,1.104,1.1212,1.1023,1.1464
08/11/2015,1.104,1.1019,1.1088,1.096,1.1467
08/10/2015,1.1019,1.0969,1.1044,1.0927,1.1471
08/07/2015,1.0968,1.093,1.0981,1.0857,1.1476
08/06/2015,1.0925,1.0909,1.0944,1.0876,1.1481
08/05/2015,1.0906,1.0883,1.0938,1.0849,1.1487
08/04/2015,1.0882,1.0951,1.0989,1.0877,1.1492
08/03/2015,1.0951,1.097,1.0997,1.0941,1.1499
7/31/2015,1.0988,1.0934,1.1114,1.0921,1.1504
7/30/2015,1.0933,1.0987,1.0992,1.0894,1.1509
7/29/2015,1.0986,1.1061,1.1086,1.0967,1.1515
7/28/2015,1.1059,1.1089,1.1101,1.1022,1.152
7/27/2015,1.1094,1.0974,1.113,1.097,1.1525
7/24/2015,1.0984,1.0983,1.0997,1.0926,1.1529
7/23/2015,1.0983,1.0928,1.1019,1.0922,1.1535
7/22/2015,1.0934,1.0936,1.0966,1.0869,1.154
7/21/2015,1.0937,1.0825,1.097,1.0811,1.1546
7/20/2015,1.0827,1.0833,1.0872,1.081,1.1553
7/17/2015,1.0829,1.0875,1.0907,1.0827,1.156
7/16/2015,1.0875,1.0947,1.0964,1.0856,1.1567
7/15/2015,1.0949,1.101,1.1035,1.093,1.1574
7/14/2015,1.1012,1.1004,1.1084,1.0966,1.158
7/13/2015,1.1004,1.1107,1.1197,1.0995,1.1586
07/10/2015,1.1164,1.1037,1.1218,1.1031,1.1592
07/09/2015,1.1038,1.1078,1.1126,1.0992,1.1596
07/08/2015,1.1077,1.1012,1.1094,1.0974,1.1602
07/07/2015,1.1012,1.1056,1.1061,1.0917,1.1607
07/06/2015,1.1057,1.0993,1.1097,1.0969,1.1613
07/03/2015,1.1114,1.1086,1.1119,1.1066,1.1619
07/02/2015,1.1084,1.1054,1.1124,1.1031,1.1624
07/01/2015,1.1054,1.1139,1.1172,1.1042,1.1629
6/30/2015,1.1138,1.1237,1.1246,1.1114,1.1635
6/29/2015,1.1236,1.1031,1.1279,1.0954,1.164
6/26/2015,1.1166,1.1207,1.1221,1.1131,1.1644
6/25/2015,1.1204,1.1204,1.1227,1.1153,1.1649
6/24/2015,1.1207,1.1171,1.1237,1.1156,1.1653
6/23/2015,1.117,1.1341,1.1348,1.1135,1.1658
6/22/2015,1.1341,1.1363,1.1411,1.1312,1.1663
6/19/2015,1.1353,1.136,1.1393,1.1292,1.1666
6/18/2015,1.136,1.1337,1.1438,1.1331,1.1669
6/17/2015,1.1337,1.1249,1.136,1.1213,1.1672
6/16/2015,1.1248,1.1283,1.1331,1.1206,1.1676
6/15/2015,1.1284,1.1225,1.1294,1.1189,1.168
06/12/2015,1.1269,1.1258,1.1298,1.1151,1.1684
06/11/2015,1.1258,1.1325,1.1332,1.1183,1.1688
06/10/2015,1.1326,1.1286,1.1387,1.1261,1.1692
06/09/2015,1.1284,1.1292,1.1345,1.1214,1.1696
06/08/2015,1.1292,1.1113,1.1307,1.108,1.17
06/05/2015,1.1113,1.1239,1.1281,1.105,1.1704
06/04/2015,1.1239,1.1276,1.1381,1.1227,1.171
06/03/2015,1.1275,1.1151,1.1284,1.1079,1.1715
06/02/2015,1.1155,1.0928,1.1193,1.0915,1.1719
06/01/2015,1.0928,1.0989,1.0991,1.0888,1.1725
5/29/2015,1.0988,1.0948,1.1006,1.0926,1.1733
5/28/2015,1.0949,1.0905,1.096,1.0869,1.1741
5/27/2015,1.0905,1.0873,1.0931,1.082,1.1749
5/26/2015,1.0873,1.0978,1.0985,1.0863,1.1757
5/25/2015,1.0978,1.1006,1.1012,1.0961,1.1766
5/22/2015,1.1018,1.1115,1.1211,1.1004,1.1774
5/21/2015,1.1113,1.1092,1.1181,1.108,1.1781
5/20/2015,1.1093,1.115,1.1156,1.1063,1.1788
5/19/2015,1.1149,1.1317,1.1328,1.1119,1.1795
5/18/2015,1.1315,1.1441,1.145,1.1298,1.1802
5/15/2015,1.1452,1.141,1.1467,1.1324,1.1806
5/14/2015,1.141,1.1359,1.1447,1.1341,1.181
5/13/2015,1.1357,1.1214,1.1385,1.1204,1.1814
05/12/2015,1.1214,1.1155,1.1277,1.1134,1.1819
05/11/2015,1.1155,1.1197,1.1207,1.1131,1.1825
05/08/2015,1.1204,1.1267,1.129,1.1178,1.1831
05/07/2015,1.1267,1.1347,1.1393,1.1237,1.1838
05/06/2015,1.1353,1.1187,1.1372,1.1176,1.1844
05/05/2015,1.1186,1.1147,1.1223,1.1067,1.1848
05/04/2015,1.1146,1.1202,1.1226,1.1123,1.1855
05/01/2015,1.1202,1.1223,1.129,1.1176,1.1862
4/30/2015,1.1225,1.113,1.1269,1.1073,1.1869
4/29/2015,1.1132,1.0983,1.1189,1.096,1.1875
4/28/2015,1.0981,1.0894,1.0991,1.0859,1.1883
4/27/2015,1.0888,1.0873,1.0928,1.0821,1.1892
4/24/2015,1.0874,1.0825,1.0901,1.0785,1.1902
4/23/2015,1.0827,1.0726,1.0848,1.0667,1.1912
4/22/2015,1.0726,1.0736,1.0802,1.0709,1.1923
4/21/2015,1.0736,1.074,1.0784,1.0661,1.1935
4/20/2015,1.0737,1.0821,1.0825,1.0713,1.1947
4/17/2015,1.0807,1.0762,1.085,1.0737,1.1959
4/16/2015,1.0762,1.0684,1.0819,1.0625,1.1971
4/15/2015,1.0686,1.0655,1.0703,1.0572,1.1983
4/14/2015,1.0654,1.0566,1.0709,1.053,1.1996
4/13/2015,1.0568,1.0602,1.0619,1.052,1.201
04/10/2015,1.0604,1.066,1.0685,1.0569,1.2024
04/09/2015,1.0659,1.0781,1.0789,1.0638,1.2038
04/08/2015,1.0781,1.0816,1.0888,1.0764,1.2052
04/07/2015,1.0816,1.0922,1.0957,1.0805,1.2065
04/06/2015,1.0924,1.0991,1.1037,1.0911,1.2078
04/03/2015,1.0978,1.0883,1.1028,1.0864,1.2089
04/02/2015,1.0884,1.0764,1.0905,1.0751,1.21
04/01/2015,1.0764,1.0735,1.0801,1.0719,1.2113
3/31/2015,1.0731,1.0833,1.0846,1.0713,1.2126
3/30/2015,1.0834,1.0889,1.0897,1.0811,1.214
3/27/2015,1.0888,1.0886,1.0949,1.0802,1.2153
3/26/2015,1.0884,1.0969,1.1052,1.0856,1.2166
3/25/2015,1.0972,1.0926,1.1016,1.0901,1.2179
3/24/2015,1.0926,1.0947,1.1031,1.0892,1.2191
3/23/2015,1.0947,1.0837,1.0972,1.0768,1.2204
3/20/2015,1.0822,1.0661,1.0883,1.065,1.2216
3/19/2015,1.066,1.0866,1.0915,1.0613,1.223
3/18/2015,1.0867,1.0598,1.1033,1.0581,1.2246
3/17/2015,1.0598,1.0566,1.065,1.0551,1.226
3/16/2015,1.0568,1.0494,1.0621,1.0459,1.2277
3/13/2015,1.0495,1.0637,1.0639,1.0462,1.2294
03/12/2015,1.0635,1.0547,1.0684,1.0495,1.2312
03/11/2015,1.0547,1.0699,1.0718,1.0511,1.2329
03/10/2015,1.0698,1.0851,1.0856,1.0692,1.2347
03/09/2015,1.0852,1.0832,1.0908,1.0823,1.2363
03/06/2015,1.0844,1.1033,1.1035,1.0842,1.2379
03/05/2015,1.1031,1.1079,1.1115,1.0989,1.2394
03/04/2015,1.1079,1.1178,1.1187,1.1062,1.2408
03/03/2015,1.1176,1.1183,1.1219,1.1155,1.2421
03/02/2015,1.1185,1.1187,1.1242,1.1159,1.2434
2/27/2015,1.1195,1.1199,1.1248,1.1178,1.2446
2/26/2015,1.1198,1.1361,1.1381,1.1184,1.2459
2/25/2015,1.1362,1.134,1.1389,1.1334,1.2471
2/24/2015,1.1341,1.1336,1.136,1.1289,1.2483
2/23/2015,1.1332,1.1385,1.1414,1.1296,1.2494
2/20/2015,1.1381,1.137,1.1431,1.128,1.2506
2/19/2015,1.1366,1.1397,1.145,1.1355,1.2517
2/18/2015,1.1397,1.1412,1.1418,1.1334,1.2529
2/17/2015,1.1412,1.1354,1.145,1.1322,1.254
2/16/2015,1.1353,1.1385,1.1429,1.1317,1.2551
2/13/2015,1.1385,1.1403,1.1443,1.138,1.2563
02/12/2015,1.1403,1.1334,1.1423,1.1302,1.2575
02/11/2015,1.1334,1.1321,1.1349,1.128,1.2587
02/10/2015,1.1321,1.1327,1.1347,1.1274,1.26
02/09/2015,1.1324,1.1315,1.1359,1.1271,1.2612
02/06/2015,1.1315,1.1477,1.1488,1.1313,1.2625
02/05/2015,1.1477,1.1345,1.15,1.1304,1.2638
02/04/2015,1.1347,1.1482,1.1486,1.1317,1.265
02/03/2015,1.1481,1.1343,1.1534,1.1313,1.2663
02/02/2015,1.1342,1.1284,1.1364,1.128,1.2675
1/30/2015,1.1288,1.1321,1.1366,1.1279,1.2689
1/29/2015,1.132,1.1287,1.1369,1.1261,1.2703
1/28/2015,1.1288,1.1382,1.1385,1.1276,1.2717
1/27/2015,1.1381,1.1237,1.1423,1.1224,1.2731
1/26/2015,1.1239,1.1186,1.1297,1.1099,1.2744
1/23/2015,1.1208,1.1366,1.1374,1.1114,1.276
1/22/2015,1.1366,1.161,1.1648,1.1317,1.2775
1/21/2015,1.161,1.1553,1.1677,1.1542,1.2789
1/20/2015,1.1551,1.1606,1.1616,1.154,1.2801
1/19/2015,1.1606,1.1551,1.1641,1.1545,1.2814
1/16/2015,1.157,1.1633,1.165,1.1462,1.2826
1/15/2015,1.1631,1.1789,1.1795,1.157,1.2838
1/14/2015,1.1789,1.1772,1.1846,1.1726,1.2851
1/13/2015,1.1772,1.1833,1.186,1.1753,1.2861
01/12/2015,1.1834,1.1838,1.1871,1.1786,1.2872
01/09/2015,1.1841,1.1793,1.1848,1.1763,1.2883
01/08/2015,1.1793,1.1839,1.1848,1.1753,1.2893
01/07/2015,1.1839,1.1892,1.1898,1.1803,1.2904
01/06/2015,1.1889,1.1933,1.1969,1.1884,1.2915
01/05/2015,1.1934,1.2003,1.2008,1.1883,1.2925
01/02/2015,1.2003,1.2106,1.2111,1.2001,1.2935
01/01/2015,1.2104,1.21,1.2107,1.2094,1.2945
12/31/2014,1.2098,1.2155,1.2172,1.2096,1.2953
12/30/2014,1.2157,1.2151,1.2188,1.2123,1.2962
12/29/2014,1.2152,1.2182,1.2221,1.2142,1.297
12/26/2014,1.2176,1.2224,1.2228,1.2168,1.2978
12/25/2014,1.2222,1.2195,1.2256,1.2186,1.2986
12/24/2014,1.2195,1.2172,1.2222,1.217,1.2994
12/23/2014,1.2172,1.2231,1.2247,1.2165,1.3002
12/22/2014,1.2231,1.2226,1.2273,1.2216,1.301
12/19/2014,1.2228,1.2288,1.2305,1.2222,1.3018
12/18/2014,1.2286,1.2342,1.2353,1.2265,1.3026
12/17/2014,1.2343,1.2512,1.2517,1.2322,1.3033
12/16/2014,1.2511,1.2437,1.2571,1.2433,1.304
12/15/2014,1.2437,1.2462,1.2485,1.2414,1.3045
12/12/2014,1.2462,1.2413,1.2487,1.2384,1.3052
12/11/2014,1.2411,1.2448,1.2496,1.237,1.3057
12/10/2014,1.2448,1.2374,1.2449,1.2361,1.3064
12/09/2014,1.2375,1.2317,1.2448,1.2292,1.307
12/08/2014,1.2317,1.2278,1.2344,1.2246,1.3077
12/05/2014,1.2285,1.238,1.2393,1.2271,1.3085
12/04/2014,1.2379,1.2313,1.2458,1.2282,1.3093
12/03/2014,1.2311,1.2382,1.2391,1.23,1.31
12/02/2014,1.2383,1.2471,1.2478,1.2377,1.3108
12/01/2014,1.247,1.2456,1.2507,1.2419,1.3115
11/28/2014,1.2452,1.2468,1.2492,1.2427,1.3122
11/27/2014,1.2467,1.2506,1.2524,1.2464,1.3128
11/26/2014,1.2506,1.2475,1.2532,1.2443,1.3135
11/25/2014,1.2475,1.2443,1.2487,1.2401,1.3141
11/24/2014,1.2443,1.2376,1.2445,1.2357,1.3148
11/21/2014,1.239,1.2541,1.2571,1.2376,1.3155
11/20/2014,1.254,1.2555,1.2576,1.2504,1.3163
11/19/2014,1.2554,1.2537,1.26,1.2512,1.3169
11/18/2014,1.2537,1.245,1.2546,1.2442,1.3175
11/17/2014,1.245,1.2526,1.2578,1.2444,1.3182
11/14/2014,1.2523,1.2477,1.2548,1.2399,1.3189
11/13/2014,1.2477,1.2439,1.2492,1.2426,1.3196
11/12/2014,1.2439,1.2476,1.2499,1.2418,1.3203
11/11/2014,1.2475,1.2421,1.25,1.2394,1.3211
11/10/2014,1.2421,1.2452,1.251,1.2417,1.3218
11/07/2014,1.2454,1.2376,1.2471,1.2359,1.3226
11/06/2014,1.2375,1.2487,1.2535,1.2365,1.3234
11/05/2014,1.2486,1.2546,1.2568,1.2457,1.3242
11/04/2014,1.2546,1.2483,1.2578,1.2481,1.325
11/03/2014,1.2483,1.2515,1.2517,1.2441,1.3257
10/31/2014,1.2525,1.2612,1.2618,1.2485,1.3265
10/30/2014,1.2613,1.2631,1.264,1.2547,1.3272
10/29/2014,1.2632,1.2735,1.2772,1.2631,1.3279
10/28/2014,1.2734,1.2698,1.2765,1.2683,1.3286
10/27/2014,1.2698,1.2683,1.2725,1.2666,1.3291
10/24/2014,1.267,1.2645,1.2696,1.2633,1.3297
10/23/2014,1.2647,1.2651,1.2679,1.2614,1.3303
10/22/2014,1.2649,1.2716,1.274,1.2636,1.331
10/21/2014,1.2715,1.2801,1.2841,1.2713,1.3317
10/20/2014,1.2799,1.2758,1.2817,1.2731,1.3323
10/17/2014,1.2763,1.2811,1.2837,1.2744,1.3328
10/16/2014,1.2809,1.2837,1.2847,1.2706,1.3334
10/15/2014,1.2837,1.2659,1.2886,1.2624,1.3339
10/14/2014,1.2659,1.2752,1.2769,1.264,1.3344
10/13/2014,1.2753,1.2637,1.2762,1.2619,1.3351
10/10/2014,1.2628,1.2691,1.2716,1.2605,1.3357
10/09/2014,1.2691,1.2732,1.2792,1.2664,1.3364
10/08/2014,1.2734,1.2669,1.2749,1.2622,1.3371
10/07/2014,1.267,1.2656,1.2683,1.2584,1.3377
10/06/2014,1.2654,1.251,1.2677,1.2504,1.3384
10/03/2014,1.2517,1.2668,1.2676,1.25,1.3392
10/02/2014,1.2668,1.2622,1.2698,1.2612,1.34
10/01/2014,1.2624,1.2631,1.264,1.2584,1.3408
9/30/2014,1.2632,1.2684,1.2703,1.2571,1.3416
9/29/2014,1.2685,1.2685,1.2716,1.2664,1.3424
9/26/2014,1.2685,1.2752,1.2761,1.2677,1.3431
9/25/2014,1.275,1.278,1.2784,1.2698,1.3439
9/24/2014,1.278,1.2846,1.2864,1.2774,1.3445
9/23/2014,1.2847,1.2851,1.2903,1.2842,1.3452
9/22/2014,1.285,1.2827,1.2868,1.2815,1.3458
9/19/2014,1.2829,1.2923,1.293,1.2827,1.3464
9/18/2014,1.2923,1.2865,1.2931,1.2834,1.3471
9/17/2014,1.2866,1.2959,1.2982,1.2851,1.3476
9/16/2014,1.296,1.2938,1.2995,1.2922,1.3482
9/15/2014,1.2942,1.2976,1.2982,1.2908,1.3488
09/12/2014,1.2965,1.2925,1.298,1.2909,1.3493
09/11/2014,1.2926,1.2917,1.2952,1.2896,1.3498
09/10/2014,1.2917,1.2936,1.2963,1.2883,1.3504
09/09/2014,1.2938,1.2898,1.2959,1.286,1.351
09/08/2014,1.2897,1.2943,1.2963,1.2882,1.3516
09/05/2014,1.295,1.2944,1.2986,1.2921,1.3522
09/04/2014,1.2945,1.3147,1.3155,1.2919,1.3528
09/03/2014,1.3151,1.3131,1.3161,1.3122,1.3534
09/02/2014,1.3133,1.313,1.3139,1.311,1.3537
09/01/2014,1.3128,1.3138,1.3146,1.3118,1.3542
8/29/2014,1.3133,1.3178,1.3197,1.3131,1.3546
8/28/2014,1.3183,1.3193,1.3221,1.3159,1.355
8/27/2014,1.3193,1.3168,1.3211,1.3152,1.3554
8/26/2014,1.3169,1.3193,1.3216,1.3165,1.3557
8/25/2014,1.3192,1.322,1.322,1.3184,1.3561
8/22/2014,1.3243,1.3283,1.3298,1.322,1.3565
8/21/2014,1.3282,1.326,1.3289,1.3242,1.3568
8/20/2014,1.326,1.3321,1.3327,1.3255,1.3571
8/19/2014,1.332,1.3363,1.3366,1.3312,1.3574
8/18/2014,1.3363,1.3393,1.34,1.3352,1.3577
8/15/2014,1.3399,1.3366,1.3412,1.3358,1.3579
8/14/2014,1.3365,1.3365,1.3409,1.3348,1.358
8/13/2014,1.3365,1.3369,1.3415,1.3342,1.3583
08/12/2014,1.3369,1.3386,1.3386,1.3335,1.3585
08/11/2014,1.3386,1.3401,1.3415,1.3378,1.3587
08/08/2014,1.3411,1.3363,1.3433,1.3343,1.3589
08/07/2014,1.3363,1.3384,1.3394,1.3337,1.3591
08/06/2014,1.3382,1.3377,1.3388,1.3333,1.3593
08/05/2014,1.3376,1.3422,1.3425,1.3358,1.3595
08/04/2014,1.3422,1.3427,1.3434,1.3408,1.3597
08/01/2014,1.343,1.3392,1.3445,1.3378,1.3599
7/31/2014,1.3389,1.3396,1.3401,1.3371,1.3601
7/30/2014,1.3397,1.3409,1.3416,1.3366,1.3603
7/29/2014,1.341,1.344,1.3445,1.3403,1.3605
7/28/2014,1.3441,1.3432,1.3445,1.3426,1.3607
7/25/2014,1.3432,1.3466,1.3478,1.3422,1.3609
7/24/2014,1.3464,1.3463,1.3485,1.3437,1.3611
7/23/2014,1.3465,1.3465,1.3475,1.3454,1.3612
7/22/2014,1.3466,1.3525,1.3531,1.346,1.3613
7/21/2014,1.3523,1.3527,1.355,1.3512,1.3615
7/18/2014,1.3525,1.3525,1.3535,1.3491,1.3616
7/17/2014,1.3527,1.3525,1.3541,1.3516,1.3617
7/16/2014,1.3525,1.3567,1.3575,1.3519,1.3618
7/15/2014,1.3572,1.362,1.3628,1.3561,1.3619
7/14/2014,1.362,1.3602,1.364,1.3597,1.3619
07/11/2014,1.3609,1.3609,1.3625,1.3591,1.3619
07/10/2014,1.361,1.3644,1.3651,1.3589,1.3619
07/09/2014,1.3645,1.3613,1.3648,1.3601,1.3619
07/08/2014,1.3613,1.3605,1.3619,1.3588,1.3619
07/07/2014,1.3605,1.3596,1.3611,1.3575,1.3619
07/04/2014,1.3596,1.3613,1.3613,1.3586,1.3619
07/03/2014,1.3611,1.3659,1.3665,1.3596,1.3619
07/02/2014,1.366,1.3679,1.3684,1.3642,1.362
07/01/2014,1.3679,1.3692,1.3701,1.3675,1.3619
6/30/2014,1.3692,1.3646,1.3698,1.3639,1.3619
6/27/2014,1.3649,1.3611,1.3652,1.3609,1.3618
6/26/2014,1.3611,1.3628,1.3641,1.3575,1.3617
6/25/2014,1.363,1.3607,1.3652,1.3599,1.3618
6/24/2014,1.3605,1.3603,1.3628,1.3582,1.3617
6/23/2014,1.3605,1.3596,1.3615,1.3575,1.3618
6/20/2014,1.3599,1.3607,1.3634,1.3563,1.3618
6/19/2014,1.3609,1.3596,1.3643,1.3582,1.3618
6/18/2014,1.3596,1.3546,1.3599,1.354,1.3618
6/17/2014,1.3546,1.3574,1.3588,1.3536,1.3618
6/16/2014,1.3575,1.3535,1.358,1.3514,1.3619
6/13/2014,1.3542,1.3552,1.358,1.3519,1.3619
06/12/2014,1.3553,1.3533,1.3574,1.3512,1.362
06/11/2014,1.3533,1.3548,1.3558,1.3521,1.3621
06/10/2014,1.3548,1.3594,1.3603,1.3533,1.3622
06/09/2014,1.3594,1.3645,1.367,1.3583,1.3622
06/06/2014,1.3643,1.3662,1.3678,1.362,1.3623
06/05/2014,1.366,1.3599,1.3671,1.3504,1.3622
06/04/2014,1.3599,1.3628,1.3639,1.3595,1.3622
06/03/2014,1.3628,1.3596,1.3647,1.3586,1.3622
06/02/2014,1.3597,1.3636,1.3646,1.3589,1.3622
5/30/2014,1.3631,1.3601,1.365,1.3598,1.3623
5/29/2014,1.3602,1.3589,1.3626,1.3585,1.3622
5/28/2014,1.3591,1.3635,1.3639,1.3588,1.3623
5/27/2014,1.3634,1.3647,1.367,1.3613,1.3623
5/26/2014,1.3646,1.3626,1.3655,1.3615,1.3623
5/23/2014,1.3634,1.3656,1.366,1.3615,1.3623
5/22/2014,1.3656,1.3687,1.3689,1.3645,1.3623
5/21/2014,1.3687,1.3703,1.3724,1.3635,1.3622
5/20/2014,1.3703,1.3708,1.3714,1.3678,1.3622
5/19/2014,1.3709,1.3703,1.3736,1.3688,1.3621
5/16/2014,1.3695,1.3712,1.3729,1.3687,1.362
5/15/2014,1.3711,1.3715,1.3733,1.3648,1.3619
5/14/2014,1.3715,1.3704,1.3732,1.3697,1.3618
5/13/2014,1.3704,1.3758,1.3773,1.3691,1.3617
05/12/2014,1.3757,1.375,1.3775,1.3748,1.3616
05/09/2014,1.376,1.3841,1.3847,1.3746,1.3615
05/08/2014,1.3841,1.3911,1.3993,1.3832,1.3613
05/07/2014,1.3912,1.3928,1.394,1.391,1.3611
05/06/2014,1.3928,1.3875,1.3952,1.3869,1.3608
05/05/2014,1.3876,1.3872,1.3892,1.3865,1.3605
05/02/2014,1.387,1.3868,1.3881,1.3811,1.3602
05/01/2014,1.387,1.3866,1.3889,1.3861,1.3599
4/30/2014,1.3868,1.3813,1.3878,1.3777,1.3597
4/29/2014,1.3812,1.3849,1.3879,1.3805,1.3594
4/28/2014,1.385,1.3834,1.388,1.3814,1.3592
4/25/2014,1.3833,1.3832,1.385,1.3826,1.3589
4/24/2014,1.3832,1.3819,1.3843,1.3792,1.3587
4/23/2014,1.3817,1.3805,1.3855,1.38,1.3584
4/22/2014,1.3805,1.3794,1.3826,1.3785,1.3582
4/21/2014,1.3792,1.3809,1.3832,1.3786,1.358
4/18/2014,1.3815,1.3814,1.3825,1.3808,1.3578
4/17/2014,1.3815,1.3816,1.3866,1.381,1.3575
4/16/2014,1.3816,1.3814,1.3852,1.3804,1.3573
4/15/2014,1.3814,1.3821,1.3835,1.379,1.357
4/14/2014,1.3821,1.3839,1.3866,1.381,1.3568
04/11/2014,1.3885,1.3888,1.3907,1.3864,1.3565
04/10/2014,1.3888,1.3855,1.3899,1.3835,1.3562
04/09/2014,1.3855,1.3794,1.3862,1.3779,1.3559
04/08/2014,1.3796,1.3741,1.3813,1.3737,1.3556
04/07/2014,1.3741,1.3696,1.3749,1.3689,1.3554
04/04/2014,1.3703,1.3719,1.3732,1.3672,1.3552
04/03/2014,1.372,1.3768,1.3807,1.3699,1.355
04/02/2014,1.3767,1.3792,1.3821,1.3752,1.3548
04/01/2014,1.3794,1.3769,1.3817,1.3767,1.3546
3/31/2014,1.3771,1.3755,1.3807,1.3734,1.3544
3/28/2014,1.3753,1.374,1.3773,1.3705,1.3541
3/27/2014,1.374,1.3781,1.3798,1.3729,1.3539
3/26/2014,1.3783,1.3827,1.3829,1.3777,1.3537
3/25/2014,1.3827,1.3839,1.3848,1.375,1.3535
3/24/2014,1.3839,1.3792,1.3876,1.376,1.3532
3/21/2014,1.3794,1.3779,1.3813,1.3767,1.3529
3/20/2014,1.3779,1.3832,1.3845,1.3749,1.3526
3/19/2014,1.3833,1.3933,1.3935,1.3809,1.3524
3/18/2014,1.3934,1.3921,1.3942,1.388,1.352
3/17/2014,1.3922,1.3911,1.3949,1.3879,1.3516
3/14/2014,1.3914,1.3866,1.3937,1.3847,1.3512
3/13/2014,1.3869,1.3903,1.3968,1.3844,1.3508
03/12/2014,1.3904,1.3859,1.3914,1.3841,1.3505
03/11/2014,1.3859,1.3874,1.388,1.3832,1.3501
03/10/2014,1.3877,1.3875,1.3898,1.3861,1.3497
03/07/2014,1.3878,1.386,1.3917,1.3854,1.3493
03/06/2014,1.3861,1.3734,1.3874,1.3723,1.3489
03/05/2014,1.3733,1.3742,1.3746,1.3706,1.3486
03/04/2014,1.3744,1.3735,1.3782,1.372,1.3483
03/03/2014,1.3735,1.3786,1.3793,1.3725,1.348
2/28/2014,1.3803,1.3708,1.3824,1.3693,1.3478
2/27/2014,1.3709,1.3687,1.3727,1.3642,1.3475
2/26/2014,1.3688,1.3744,1.3758,1.3661,1.3472
2/25/2014,1.3746,1.3735,1.3767,1.3714,1.347
2/24/2014,1.3735,1.3735,1.377,1.3708,1.3467
2/21/2014,1.374,1.372,1.376,1.3704,1.3465
2/20/2014,1.3718,1.3733,1.3763,1.3685,1.3462
2/19/2014,1.3733,1.3757,1.3774,1.3724,1.3459
2/18/2014,1.3758,1.3706,1.377,1.3694,1.3457
2/17/2014,1.3708,1.3688,1.3725,1.3687,1.3453
2/14/2014,1.3693,1.3681,1.3718,1.3674,1.3451
2/13/2014,1.3681,1.3594,1.3694,1.3586,1.3448
02/12/2014,1.3594,1.3639,1.3655,1.3563,1.3446
02/11/2014,1.3639,1.3648,1.3686,1.3631,1.3445
02/10/2014,1.3647,1.3634,1.3653,1.3609,1.3443
02/07/2014,1.3635,1.359,1.3642,1.3553,1.3441
02/06/2014,1.359,1.3533,1.3621,1.3485,1.3439
02/05/2014,1.3533,1.3519,1.3555,1.3498,1.3437
02/04/2014,1.3519,1.3525,1.3539,1.3494,1.3436
02/03/2014,1.3525,1.3493,1.3536,1.3476,1.3435
1/31/2014,1.3487,1.3557,1.357,1.348,1.3434
1/30/2014,1.3556,1.3662,1.3666,1.3543,1.3434
1/29/2014,1.3663,1.3668,1.3685,1.3603,1.3433
1/28/2014,1.3669,1.3673,1.3689,1.3629,1.343
